pais_hecho|departamento_hecho|anio_fin|hechos_continuan|victimas_identificadas|victimas_total|responsables_identificados|cluster
Colombia|Cauca|2018|0|1|1|0|0
Colombia|Cauca|1966|0|1|1|0|0
Colombia|Cauca|1992|0|3|1|0|0
Colombia|Cauca|2013|0|3|1|1|0
Colombia|Cauca|1984|0|1|1|0|0
Colombia|Cauca|1977|0|1|1|0|0
Colombia|Cauca|1990|0|1|1|0|0
Colombia|Cauca|1946|0|1|2|0|0
Colombia|Cauca|1998|0|1|1|1|0
Colombia|Cauca|2003|0|1|1|0|0
Colombia|Cauca|2016|0|1|1|0|0
Colombia|Cauca|2020|0|3|1|0|0
Colombia|Cauca|1999|0|3|1|1|0
Colombia|Cauca|2015|0|1|1|0|0
Colombia|Cauca|2001|0|1|1|0|0
Colombia|Cauca|2019|0|1|1|0|0
Colombia|Cauca|1976|0|1|2|0|0
Colombia|Cauca|2000|0|1|1|1|0
Colombia|Cauca|2013|0|1|1|0|0
Colombia|Cauca|1988|0|1|1|0|0
Colombia|Cauca|1994|0|3|1|0|0
Colombia|Cauca|1983|0|3|1|1|0
Colombia|Cauca|2019|0|1|1|0|0
Colombia|Cauca|1984|0|1|1|0|0
Colombia|Cauca|1990|0|1|1|0|0
Colombia|Cauca|2019|0|1|2|0|0
Colombia|Cauca|1999|0|1|1|1|0
Colombia|Cauca|1983|0|1|1|0|0
Colombia|Cauca|2008|0|1|1|0|0
Colombia|Cauca|1972|0|3|1|0|0
Colombia|Cauca|1992|0|3|1|1|0
Colombia|Cauca|2018|0|1|1|0|0
Colombia|Cauca|2012|0|1|1|0|0
Colombia|Cesar|2015|0|1|1|0|0
Colombia|Cesar|1973|0|1|2|0|0
Colombia|Cesar|2015|0|1|1|1|0
Colombia|Cesar|1985|0|1|1|0|0
Colombia|Cesar|2006|0|1|1|0|0
Colombia|Cesar|2018|0|3|1|0|0
Colombia|Cesar|2017|0|3|1|1|0
Colombia|Cesar|2017|0|1|1|0|0
Colombia|Cesar|1969|0|1|1|0|0
Colombia|Cesar|2015|0|1|1|0|0
Colombia|Cesar|2002|0|1|2|0|0
Colombia|Cesar|2015|0|1|1|1|0
Colombia|Cesar|1994|0|1|1|0|0
Colombia|Cesar|2000|0|1|1|0|0
Colombia|Cesar|1989|0|3|1|0|0
Colombia|Cesar|2020|0|3|1|1|0
Colombia|Cesar|1998|0|1|1|0|0
Colombia|Cesar|2005|0|1|1|0|0
Colombia|Cesar|2016|0|1|1|0|0
Colombia|Cesar|1995|0|1|2|0|0
Colombia|Cesar|2018|0|1|1|1|0
Colombia|Cesar|1997|0|1|1|0|0
Colombia|Cesar|1989|0|1|1|0|0
Colombia|Cesar|2017|0|3|1|0|0
Colombia|Cesar|2008|0|3|1|1|0
Colombia|Cesar|2020|0|1|1|0|0
Colombia|ChocÃ³|2018|0|1|1|0|0
Colombia|ChocÃ³|2020|0|1|1|0|0
Colombia|ChocÃ³|1994|0|1|2|0|0
Colombia|ChocÃ³|2013|0|1|1|1|0
Colombia|ChocÃ³|1963|0|1|1|0|0
Colombia|ChocÃ³|1996|0|1|1|0|0
Colombia|ChocÃ³|2020|0|3|1|0|0
Colombia|ChocÃ³|1996|0|3|1|1|0
Colombia|ChocÃ³|2016|0|1|1|0|0
Colombia|ChocÃ³|1984|0|1|1|0|0
Colombia|ChocÃ³|1999|0|1|1|0|0
Colombia|ChocÃ³|2014|0|1|2|0|0
Colombia|ChocÃ³|2016|0|1|1|1|0
Colombia|ChocÃ³|1956|0|1|1|0|0
Colombia|ChocÃ³|2014|0|1|1|0|0
Colombia|ChocÃ³|2006|0|3|1|0|0
Colombia|ChocÃ³|2008|0|3|1|1|0
Colombia|ChocÃ³|2006|0|1|1|0|0
Colombia|ChocÃ³|1988|0|1|1|0|0
Colombia|ChocÃ³|2018|0|1|1|0|0
Colombia|ChocÃ³|2005|0|1|2|0|0
Colombia|ChocÃ³|2008|0|1|1|1|0
Colombia|ChocÃ³|2015|0|1|1|0|0
Colombia|ChocÃ³|1995|0|1|1|0|0
Colombia|ChocÃ³|2014|0|3|1|0|0
Colombia|ChocÃ³|2013|0|3|1|1|0
Colombia|ChocÃ³|2019|0|1|1|0|0
Colombia|Cundinamarca|1991|0|1|1|0|0
Colombia|Cundinamarca|2005|0|1|1|0|0
Colombia|Cundinamarca|1989|0|1|2|0|0
Colombia|Cundinamarca|2020|0|1|1|1|0
Colombia|Cundinamarca|2006|0|1|1|0|0
Colombia|Cundinamarca|2019|0|1|1|0|0
Colombia|Cundinamarca|2016|0|3|1|0|0
Colombia|Cundinamarca|2015|0|3|1|1|0
Colombia|Cundinamarca|1995|0|1|1|0|0
Colombia|Cundinamarca|2001|0|1|1|0|0
Colombia|Cundinamarca|2009|0|1|1|0|0
Colombia|Cundinamarca|2003|0|1|2|0|0
Colombia|Cundinamarca|2006|0|1|1|1|0
Colombia|Cundinamarca|2018|0|1|1|0|0
Colombia|Cundinamarca|1977|0|1|1|0|0
Colombia|Cundinamarca|2006|0|3|1|0|0
Colombia|Cundinamarca|1988|0|3|1|1|0
Colombia|Cundinamarca|1997|0|1|1|0|0
Colombia|Cundinamarca|2016|0|1|1|0|0
Colombia|Cundinamarca|2003|0|1|1|0|0
Colombia|Cundinamarca|1944|0|1|2|0|0
Colombia|Cundinamarca|1983|0|1|1|1|0
Colombia|Cundinamarca|2000|0|1|1|0|0
Colombia|Cundinamarca|2003|0|1|1|0|0
Colombia|Cundinamarca|2017|0|3|1|0|0
Colombia|Cundinamarca|2015|0|3|1|1|0
Colombia|Cundinamarca|1963|0|1|1|0|0
Colombia|Cundinamarca|2012|0|1|1|0|0
Colombia|Cundinamarca|2019|0|1|1|0|0
Colombia|Cundinamarca|1974|0|1|2|0|0
Colombia|Cundinamarca|1976|0|1|1|1|0
Colombia|Cundinamarca|2019|0|1|1|0|0
Colombia|Cundinamarca|1981|0|1|1|0|0
Colombia|Cundinamarca|2014|0|3|1|0|0
Colombia|Cundinamarca|1969|0|3|1|1|0
Colombia|Cundinamarca|1998|0|1|1|0|0
Colombia|Cundinamarca|2017|0|1|1|0|0
Colombia|Cundinamarca|2002|0|1|1|0|0
Colombia|Cundinamarca|2017|0|1|2|0|0
Colombia|Cundinamarca|2011|0|1|1|1|0
Colombia|Cundinamarca|1994|0|1|1|0|0
Colombia|Cundinamarca|1959|0|1|1|0|0
Colombia|Cundinamarca|1991|0|3|1|0|0
Colombia|Cundinamarca|2017|0|3|1|1|0
Colombia|Cundinamarca|2017|0|1|1|0|0
Colombia|CÃ³rdoba|2007|0|1|1|0|0
Colombia|CÃ³rdoba|1983|0|1|1|0|0
Colombia|CÃ³rdoba|1998|0|1|2|0|0
Colombia|CÃ³rdoba|2015|0|1|1|1|0
Colombia|CÃ³rdoba|2018|0|1|1|0|0
Colombia|CÃ³rdoba|2017|0|1|1|0|0
Colombia|CÃ³rdoba|1988|0|3|1|0|0
Colombia|CÃ³rdoba|1960|0|3|1|1|0
Colombia|CÃ³rdoba|1971|0|1|1|0|0
Colombia|CÃ³rdoba|2017|0|1|1|0|0
Colombia|CÃ³rdoba|2020|0|1|1|0|0
Colombia|CÃ³rdoba|2004|0|1|2|0|0
Colombia|CÃ³rdoba|2015|0|1|1|1|0
Colombia|CÃ³rdoba|2020|0|1|1|0|0
Colombia|CÃ³rdoba|2020|0|1|1|0|0
Colombia|CÃ³rdoba|1976|0|3|1|0|0
Colombia|CÃ³rdoba|2018|0|3|1|1|0
Colombia|CÃ³rdoba|2017|0|1|1|0|0
Colombia|CÃ³rdoba|1995|0|1|1|0|0
Colombia|GuainÃ­a|1982|0|1|1|0|0
Colombia|GuainÃ­a|1975|0|1|2|0|0
Colombia|GuainÃ­a|2018|0|1|1|1|0
Colombia|GuainÃ­a|2016|0|1|1|0|0
Colombia|GuainÃ­a|2002|0|1|1|0|0
Colombia|Guaviare|1973|0|3|1|0|0
Colombia|Guaviare|2020|0|3|1|1|0
Colombia|Guaviare|1998|0|1|1|0|0
Colombia|Guaviare|2019|0|1|1|0|0
Colombia|Guaviare|2020|0|1|1|0|0
Colombia|Huila|2016|0|1|2|0|0
Colombia|Huila|1987|0|1|1|1|0
Colombia|Huila|1982|0|1|1|0|0
Colombia|Huila|2007|0|1|1|0|0
Colombia|Huila|1967|0|3|1|0|0
Colombia|Huila|2017|0|3|1|1|0
Colombia|Huila|2020|0|1|1|0|0
Colombia|Huila|2009|0|1|1|0|0
Colombia|Huila|2016|0|1|1|0|0
Colombia|Huila|2003|0|1|2|0|0
Colombia|Huila|1979|0|1|1|1|0
Colombia|Huila|2017|0|1|1|0|0
Colombia|Huila|2006|0|1|1|0|0
Colombia|Huila|1981|0|3|1|0|0
Colombia|Huila|1975|0|3|1|1|0
Colombia|Huila|1957|0|1|1|0|0
Colombia|Huila|1980|0|1|1|0|0
Colombia|Huila|1989|0|1|1|0|0
Colombia|Huila|2010|0|1|2|0|0
Colombia|Huila|2019|0|1|1|1|0
Colombia|Huila|2002|0|1|1|0|0
Colombia|Huila|2009|0|1|1|0|0
Colombia|Huila|1994|0|3|1|0|0
Colombia|Huila|2020|0|3|1|1|0
Colombia|Huila|1995|0|1|1|0|0
Colombia|Huila|1966|0|1|1|0|0
Colombia|Huila|1977|0|1|1|0|0
Colombia|Huila|2012|0|1|2|0|0
Colombia|Huila|2010|0|1|1|1|0
Colombia|Huila|2008|0|1|1|0|0
Colombia|Huila|2020|0|1|1|0|0
Colombia|Huila|2006|0|3|1|0|0
Colombia|Huila|2012|0|3|1|1|0
Colombia|Huila|2013|0|1|1|0|0
Colombia|Huila|2015|0|1|1|0|0
Colombia|La Guajira|1940|0|1|1|0|0
Colombia|La Guajira|2015|0|1|2|0|0
Colombia|La Guajira|1983|0|1|1|1|0
Colombia|La Guajira|2004|0|1|1|0|0
Colombia|La Guajira|2000|0|1|1|0|0
Colombia|La Guajira|1987|0|3|1|0|0
Colombia|La Guajira|1992|0|3|1|1|0
Colombia|La Guajira|1979|0|1|1|0|0
Colombia|La Guajira|1974|0|1|1|0|0
Colombia|La Guajira|2009|0|1|1|0|0
Colombia|La Guajira|1977|0|1|2|0|0
Colombia|La Guajira|1996|0|1|1|1|0
Colombia|La Guajira|1996|0|1|1|0|0
Colombia|La Guajira|2012|0|1|1|0|0
Colombia|La Guajira|2019|0|3|1|0|0
Colombia|Magdalena|1988|0|3|1|1|0
Colombia|Magdalena|1985|0|1|1|0|0
Colombia|Magdalena|2010|0|1|1|0|0
Colombia|Magdalena|2013|0|1|1|0|0
Colombia|Magdalena|2016|0|1|2|0|0
Colombia|Magdalena|2009|0|1|1|1|0
Colombia|Magdalena|2019|0|1|1|0|0
Colombia|Magdalena|1993|0|1|1|0|0
Colombia|Magdalena|1992|0|3|1|0|0
Colombia|Magdalena|1987|0|3|1|1|0
Colombia|Magdalena|2008|0|1|1|0|0
Colombia|Magdalena|1957|0|1|1|0|0
Colombia|Magdalena|1997|0|1|1|0|0
Colombia|Magdalena|2010|0|1|2|0|0
Colombia|Magdalena|1992|0|1|1|1|0
Colombia|Magdalena|2013|0|1|1|0|0
Colombia|Magdalena|1980|0|1|1|0|0
Colombia|Magdalena|1998|0|3|1|0|0
Colombia|Magdalena|2019|0|3|1|1|0
Colombia|Magdalena|2009|0|1|1|0|0
Colombia|Magdalena|1971|0|1|1|0|0
Colombia|Magdalena|1982|0|1|1|0|0
Colombia|Meta|1977|0|1|2|0|0
Colombia|Meta|2020|0|1|1|1|0
Colombia|Meta|2008|0|1|1|0|0
Colombia|Meta|1981|0|1|1|0|0
Colombia|Meta|2011|0|3|1|0|0
Colombia|Meta|1984|0|3|1|1|0
Colombia|Meta|1998|0|1|1|0|0
Colombia|Meta|2009|0|1|1|0|0
Colombia|Meta|1999|0|1|1|0|0
Colombia|Meta|2012|0|1|2|0|0
Colombia|Meta|1995|0|1|1|1|0
Colombia|Meta|2016|0|1|1|0|0
Colombia|Meta|1998|0|1|1|0|0
Colombia|Meta|1995|0|3|1|0|0
Colombia|Meta|2017|0|3|1|1|0
Colombia|Meta|2013|0|1|1|0|0
Colombia|Meta|2018|0|1|1|0|0
Colombia|Meta|1961|0|1|1|0|0
Colombia|Meta|1999|0|1|2|0|0
Colombia|Meta|2020|0|1|1|1|0
Colombia|Meta|1992|0|1|1|0|0
Colombia|Meta|1978|0|1|1|0|0
Colombia|Meta|1971|0|3|1|0|0
Colombia|Meta|2016|0|3|1|1|0
Colombia|Meta|2010|0|1|1|0|0
Colombia|Meta|1996|0|1|1|0|0
Colombia|Meta|1999|0|1|1|0|0
Colombia|Meta|2013|0|1|2|0|0
Colombia|NariÃ±o|1997|0|1|1|1|0
Colombia|NariÃ±o|1999|0|1|1|0|0
Colombia|NariÃ±o|1980|0|1|1|0|0
Colombia|NariÃ±o|2007|0|3|1|0|0
Colombia|NariÃ±o|2018|0|3|1|1|0
Colombia|NariÃ±o|2019|0|1|1|0|0
Colombia|NariÃ±o|2008|0|1|1|0|0
Colombia|NariÃ±o|1991|0|1|1|0|0
Colombia|NariÃ±o|2005|0|1|2|0|0
Colombia|NariÃ±o|1991|0|1|1|1|0
Colombia|NariÃ±o|2000|0|1|1|0|0
Colombia|NariÃ±o|1994|0|1|1|0|0
Colombia|NariÃ±o|2004|0|3|1|0|0
Colombia|NariÃ±o|2015|0|3|1|1|0
Colombia|NariÃ±o|2007|0|1|1|0|0
Colombia|NariÃ±o|2018|0|1|1|0|0
Colombia|NariÃ±o|1982|0|1|1|0|0
Colombia|NariÃ±o|2015|0|1|2|0|0
Colombia|NariÃ±o|2019|0|1|1|1|0
Colombia|NariÃ±o|2002|0|1|1|0|0
Colombia|NariÃ±o|2020|0|1|1|0|0
Colombia|NariÃ±o|2015|0|3|1|0|0
Colombia|NariÃ±o|1995|0|3|1|1|0
Colombia|NariÃ±o|2004|0|1|1|0|0
Colombia|NariÃ±o|1977|0|1|1|0|0
Colombia|NariÃ±o|2009|0|1|1|0|0
Colombia|NariÃ±o|2015|0|1|2|0|0
Colombia|NariÃ±o|1965|0|1|1|1|0
Colombia|NariÃ±o|1997|0|1|1|0|0
Colombia|NariÃ±o|2002|0|1|1|0|0
Colombia|NariÃ±o|2020|0|3|1|0|0
Colombia|NariÃ±o|1995|0|3|1|1|0
Colombia|NariÃ±o|2010|0|1|1|0|0
Colombia|NariÃ±o|2001|0|1|1|0|0
Colombia|NariÃ±o|2000|0|1|1|0|0
Colombia|NariÃ±o|1992|0|1|2|0|0
Colombia|NariÃ±o|2013|0|1|1|1|0
Colombia|NariÃ±o|1979|0|1|1|0|0
Colombia|NariÃ±o|2004|0|1|1|0|0
Colombia|NariÃ±o|1963|0|3|1|0|0
Colombia|NariÃ±o|2000|0|3|1|1|0
Colombia|NariÃ±o|2014|0|1|1|0|0
Colombia|NariÃ±o|2014|0|1|1|0|0
Colombia|NariÃ±o|1984|0|1|1|0|0
Colombia|NariÃ±o|1957|0|1|2|0|0
Colombia|NariÃ±o|2018|0|1|1|1|0
Colombia|Norte De Santander|1961|0|1|1|0|0
Colombia|Norte De Santander|1994|0|1|1|0|0
Colombia|Norte De Santander|1995|0|3|1|0|0
Colombia|Norte De Santander|1989|0|3|1|1|0
Colombia|Norte De Santander|1998|0|1|1|0|0
Colombia|Norte De Santander|2018|0|1|1|0|0
Colombia|Norte De Santander|1998|0|1|1|0|0
Colombia|Norte De Santander|2015|0|1|2|0|0
Colombia|Norte De Santander|2006|0|1|1|1|0
Colombia|Norte De Santander|1987|0|1|1|0|0
Colombia|Norte De Santander|2012|0|1|1|0|0
Colombia|Norte De Santander|1974|0|3|1|0|0
Colombia|Norte De Santander|1992|0|3|1|1|0
Colombia|Norte De Santander|1983|0|1|1|0|0
Colombia|Norte De Santander|2020|0|1|1|0|0
Colombia|Norte De Santander|2017|0|1|1|0|0
Colombia|Norte De Santander|2010|0|1|2|0|0
Colombia|Norte De Santander|2006|0|1|1|1|0
Colombia|Norte De Santander|2004|0|1|1|0|0
Colombia|Norte De Santander|1977|0|1|1|0|0
Colombia|Norte De Santander|2004|0|3|1|0|0
Colombia|Norte De Santander|2019|0|3|1|1|0
Colombia|Norte De Santander|2007|0|1|1|0|0
Colombia|Norte De Santander|2011|0|1|1|0|0
Colombia|Norte De Santander|2004|0|1|1|0|0
Colombia|Norte De Santander|2019|0|1|2|0|0
Colombia|Norte De Santander|1960|0|1|1|1|0
Colombia|Norte De Santander|2019|0|1|1|0|0
Colombia|Norte De Santander|1967|0|1|1|0|0
Colombia|Putumayo|2012|0|3|1|0|0
Colombia|Putumayo|1949|0|3|1|1|0
Colombia|Putumayo|2019|0|1|1|0|0
Colombia|Putumayo|2018|0|1|1|0|0
Colombia|Putumayo|2015|0|1|1|0|0
Colombia|Putumayo|2012|0|1|2|0|0
Colombia|Putumayo|2009|0|1|1|1|0
Colombia|Putumayo|2019|0|1|1|0|0
Colombia|Putumayo|1968|0|1|1|0|0
Colombia|Putumayo|2016|0|3|1|0|0
Colombia|Putumayo|2017|0|3|1|1|0
Colombia|Putumayo|2014|0|1|1|0|0
Colombia|Putumayo|1999|0|1|1|0|0
Colombia|Putumayo|1976|0|1|1|0|0
Colombia|Quindio|1990|0|1|2|0|0
Colombia|Quindio|2001|0|1|1|1|0
Colombia|Quindio|1979|0|1|1|0|0
Colombia|Quindio|2019|0|1|1|0|0
Colombia|Quindio|2002|0|3|1|0|0
Colombia|Quindio|2004|0|3|1|1|0
Colombia|Quindio|2020|0|1|1|0|0
Colombia|Quindio|1982|0|1|1|0|0
Colombia|Risaralda|2019|0|1|1|0|0
Colombia|Risaralda|2012|0|1|2|0|0
Colombia|Risaralda|2016|0|1|1|1|0
Colombia|Risaralda|2017|0|1|1|0|0
Colombia|Risaralda|1997|0|1|1|0|0
Colombia|Risaralda|2020|0|3|1|0|0
Colombia|Risaralda|2020|0|3|1|1|0
Colombia|Risaralda|2019|0|1|1|0|0
Colombia|Risaralda|1992|0|1|1|0|0
Colombia|Risaralda|2016|0|1|1|0|0
Colombia|Risaralda|2013|0|1|2|0|0
Colombia|Risaralda|2000|0|1|1|1|0
Colombia|Risaralda|2011|0|1|1|0|0
Colombia|Santander|1984|0|1|1|0|0
Colombia|Santander|1973|0|3|1|0|0
Colombia|Santander|1979|0|3|1|1|0
Colombia|Santander|1995|0|1|1|0|0
Colombia|Santander|2010|0|1|1|0|0
Colombia|Santander|1958|0|1|1|0|0
Colombia|Santander|2013|0|1|2|0|0
Colombia|Santander|1984|0|1|1|1|0
Colombia|Santander|2017|0|1|1|0|0
Colombia|Santander|1981|0|1|1|0|0
Colombia|Santander|1989|0|3|1|0|0
Colombia|Santander|2008|0|3|1|1|0
Colombia|Santander|2019|0|1|1|0|0
Colombia|Santander|2016|0|1|1|0|0
Colombia|Santander|2007|0|1|1|0|0
Colombia|Santander|1990|0|1|2|0|0
Colombia|Santander|2006|0|1|1|1|0
Colombia|Santander|2008|0|1|1|0|0
Colombia|Santander|2011|0|1|1|0|0
Colombia|Santander|2003|0|3|1|0|0
Colombia|Santander|2005|0|3|1|1|0
Colombia|Santander|1975|0|1|1|0|0
Colombia|Santander|2020|0|1|1|0|0
Colombia|Santander|2012|0|1|1|0|0
Colombia|Santander|2015|0|1|2|0|0
Colombia|Santander|2011|0|1|1|1|0
Colombia|Santander|1991|0|1|1|0|0
Colombia|Santander|2011|0|1|1|0|0
Colombia|Santander|2019|0|3|1|0|0
Colombia|Santander|2016|0|3|1|1|0
Colombia|Santander|2019|0|1|1|0|0
Colombia|Santander|1975|0|1|1|0|0
Colombia|Santander|2014|0|1|1|0|0
Colombia|Santander|2013|0|1|2|0|0
Colombia|Santander|2019|0|1|1|1|0
Colombia|Santander|2018|0|1|1|0|0
Colombia|Santander|2008|0|1|1|0|0
Colombia|Santander|2020|0|3|1|0|0
Colombia|Santander|1983|0|3|1|1|0
Colombia|Santander|2012|0|1|1|0|0
Colombia|Santander|1974|0|1|1|0|0
Colombia|Santander|2016|0|1|1|0|0
Colombia|Santander|1973|0|1|2|0|0
Colombia|Santander|2016|0|1|1|1|0
Colombia|Santander|1979|0|1|1|0|0
Colombia|Santander|2020|0|1|1|0|0
Colombia|Santander|2002|0|3|1|0|0
Colombia|Santander|1990|0|3|1|1|0
Colombia|Santander|1991|0|1|1|0|0
Colombia|Santander|2014|0|1|1|0|0
Colombia|Santander|2019|0|1|1|0|0
Colombia|Santander|2020|0|1|2|0|0
Colombia|Sin Especificar|1996|0|1|1|1|0
Colombia|Sin Especificar|1993|0|1|1|0|0
Colombia|Sin Especificar|1950|0|1|1|0|0
Colombia|Sin Especificar|1988|0|3|1|0|0
Colombia|Sin Especificar|1973|0|3|1|1|0
Colombia|Sin Especificar|2017|0|1|1|0|0
Colombia|Sin Especificar|2020|0|1|1|0|0
Colombia|Sin Especificar|2012|0|1|1|0|0
Colombia|Sin Especificar|1977|0|1|2|0|0
Colombia|Sin Especificar|1957|0|1|1|1|0
Colombia|Sin Especificar|2016|0|1|1|0|0
Colombia|Sin Especificar|2008|0|1|1|0|0
Colombia|Sin Especificar|2019|0|3|1|0|0
Colombia|Sin Especificar|1998|0|3|1|1|0
Colombia|Sin Especificar|2002|0|1|1|0|0
Colombia|Sin Especificar|1980|0|1|1|0|0
Colombia|Sin Especificar|1983|0|1|1|0|0
Colombia|Sin Especificar|2000|0|1|2|0|0
Colombia|Sin Especificar|1978|0|1|1|1|0
Colombia|Sin Especificar|2010|0|1|1|0|0
Colombia|Sin Especificar|2009|0|1|1|0|0
Colombia|Sin Especificar|2004|0|3|1|0|0
Colombia|Sin Especificar|1981|0|3|1|1|0
Colombia|Sin Especificar|1999|0|1|1|0|0
Colombia|Sin Especificar|1976|0|1|1|0|0
Colombia|Sin Especificar|2013|0|1|1|0|0
Colombia|Sin Especificar|2018|0|1|2|0|0
Colombia|Sin Especificar|2007|0|1|1|1|0
Colombia|Sin Especificar|2016|0|1|1|0|0
Colombia|Sin Especificar|2016|0|1|1|0|0
Colombia|Sin Especificar|2004|0|3|1|0|0
Colombia|Sin Especificar|2016|0|3|1|1|0
Colombia|Sin Especificar|1977|0|1|1|0|0
Colombia|Sin Especificar|2005|0|1|1|0|0
Colombia|Sin Especificar|2013|0|1|1|0|0
Colombia|Sin Especificar|1997|0|1|2|0|0
Colombia|Sin Especificar|1987|0|1|1|1|0
Colombia|Sin Especificar|1984|0|1|1|0|0
Colombia|Sin Especificar|2013|0|1|1|0|0
Colombia|Sin Especificar|1975|0|3|1|0|0
Colombia|Sin Especificar|1983|0|3|1|1|0
Colombia|Sin Especificar|2020|0|1|1|0|0
Colombia|Sin Especificar|2008|0|1|1|0|0
Colombia|Sucre|2004|0|1|1|0|0
Colombia|Sucre|2007|0|1|2|0|0
Colombia|Sucre|2020|0|1|1|1|0
Colombia|Sucre|2001|0|1|1|0|0
Colombia|Sucre|2000|0|1|1|0|0
Colombia|Sucre|1972|0|3|1|0|0
Colombia|Sucre|1998|0|3|1|1|0
Colombia|Sucre|2017|0|1|1|0|0
Colombia|Sucre|2014|0|1|1|0|0
Colombia|Sucre|1963|0|1|1|0|0
Colombia|Sucre|1996|0|1|2|0|0
Colombia|Sucre|2004|0|1|1|1|0
Colombia|Sucre|1983|0|1|1|0|0
Colombia|Sucre|2017|0|1|1|0|0
Colombia|Sucre|2002|0|3|1|0|0
Colombia|Sucre|1987|0|3|1|1|0
Colombia|Sucre|1990|0|1|1|0|0
Colombia|Sucre|2009|0|1|1|0|0
Colombia|Sucre|2000|0|1|1|0|0
Colombia|Sucre|1982|0|1|2|0|0
Colombia|Sucre|2020|0|1|1|1|0
Colombia|Sumapaz|2006|0|1|1|0|0
Colombia|Tolima|2018|0|1|1|0|0
Colombia|Tolima|1967|0|3|1|0|0
Colombia|Tolima|1969|0|3|1|1|0
Colombia|Tolima|2011|0|1|1|0|0
Colombia|Tolima|2006|0|1|1|0|0
Colombia|Tolima|1975|0|1|1|0|0
Colombia|Tolima|2003|0|1|2|0|0
Colombia|Tolima|1989|0|1|1|1|0
Colombia|Tolima|2015|0|1|1|0|0
Colombia|Tolima|2001|0|1|1|0|0
Colombia|Tolima|2013|0|3|1|0|0
Colombia|Tolima|1986|0|3|1|1|0
Colombia|Tolima|2008|0|1|1|0|0
Colombia|Tolima|1993|0|1|1|0|0
Colombia|Tolima|1963|0|1|1|0|0
Colombia|Tolima|2020|0|1|2|0|0
Colombia|Tolima|2013|0|1|1|1|0
Colombia|Tolima|2011|0|1|1|0|0
Colombia|Tolima|2016|0|1|1|0|0
Colombia|Tolima|2007|0|3|1|0|0
Colombia|Tolima|1995|0|3|1|1|0
Colombia|Tolima|2003|0|1|1|0|0
Colombia|Tolima|1975|0|1|1|0|0
Colombia|Tolima|1968|0|1|1|0|0
Colombia|Tolima|2005|0|1|2|0|0
Colombia|Tolima|2012|0|1|1|1|0
Colombia|Tolima|2008|0|1|1|0|0
Colombia|Tolima|1960|0|1|1|0|0
Colombia|Tolima|1994|0|3|1|0|0
Colombia|Tolima|1960|0|3|1|1|0
Colombia|Tolima|1983|0|1|1|0|0
Colombia|Tolima|2003|0|1|1|0|0
Colombia|Tolima|2014|0|1|1|0|0
Colombia|Tolima|1962|0|1|2|0|0
Colombia|Tolima|1992|0|1|1|1|0
Colombia|Tolima|2009|0|1|1|0|0
Colombia|Tolima|1995|0|1|1|0|0
Colombia|Tolima|2007|0|3|1|0|0
Colombia|Tolima|1984|0|3|1|1|0
Colombia|Tolima|1963|0|1|1|0|0
Colombia|Valle Del Cauca|2006|0|1|1|0|0
Colombia|Valle Del Cauca|2001|0|1|1|0|0
Colombia|Valle Del Cauca|1969|0|1|2|0|0
Colombia|Valle Del Cauca|2013|0|1|1|1|0
Colombia|Valle Del Cauca|1974|0|1|1|0|0
Colombia|Valle Del Cauca|2008|0|1|1|0|0
Colombia|Valle Del Cauca|1991|0|3|1|0|0
Colombia|Valle Del Cauca|2020|0|3|1|1|0
Colombia|Valle Del Cauca|1955|0|1|1|0|0
Colombia|Valle Del Cauca|1958|0|1|1|0|0
Colombia|Valle Del Cauca|2016|0|1|1|0|0
Colombia|Valle Del Cauca|2017|0|1|2|0|0
Colombia|Valle Del Cauca|1993|0|1|1|1|0
Colombia|Valle Del Cauca|2008|0|1|1|0|0
Colombia|Valle Del Cauca|2017|0|1|1|0|0
Colombia|Valle Del Cauca|2020|0|3|1|0|0
Colombia|Valle Del Cauca|2003|0|3|1|1|0
Colombia|Valle Del Cauca|1976|0|1|1|0|0
Colombia|Valle Del Cauca|1975|0|1|1|0|0
Colombia|Valle Del Cauca|1983|0|1|1|0|0
Colombia|Valle Del Cauca|2010|0|1|2|0|0
Colombia|Valle Del Cauca|2012|0|1|1|1|0
Colombia|Valle Del Cauca|1971|0|1|1|0|0
Colombia|Valle Del Cauca|1956|0|1|1|0|0
Colombia|Valle Del Cauca|2020|0|3|1|0|0
Colombia|Valle Del Cauca|2005|0|3|1|1|0
Colombia|Valle Del Cauca|1977|0|1|1|0|0
Colombia|Valle Del Cauca|2011|0|1|1|0|0
Colombia|Valle Del Cauca|2018|0|1|1|0|0
Colombia|Valle Del Cauca|1967|0|1|2|0|0
Colombia|Valle Del Cauca|2019|0|1|1|1|0
Colombia|Valle Del Cauca|2002|0|1|1|0|0
Colombia|Valle Del Cauca|1987|0|1|1|0|0
Colombia|Valle Del Cauca|1978|0|3|1|0|0
Colombia|Valle Del Cauca|1972|0|3|1|1|0
Colombia|Valle Del Cauca|1968|0|1|1|0|0
Colombia|Valle Del Cauca|2012|0|1|1|0|0
Colombia|VaupÃ©s|2019|0|1|1|0|0
Colombia|VaupÃ©s|2008|0|1|2|0|0
Colombia|VaupÃ©s|2009|0|1|1|1|0
Colombia|VaupÃ©s|2012|0|1|1|0|0
Colombia|VaupÃ©s|2018|0|1|1|0|0
