pais_hecho|departamento_hecho|victimas_identificadas|victimas_total|responsables_identificados|tc_tc_politico|v_vs_violacion_sexual_embarazo|v_vs_violacion_sexual_embarazo_nacimiento|v_vs_violacion_sexual_ind_col|v_vs_violacion_sexual_multiple_responsable|cluster
Colombia|Casanare|3|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Casanare|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Casanare|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Casanare|1|1|0|0|No|No|Individual|SÃÂ­|0
Colombia|Casanare|1|2|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cauca|1|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cauca|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cauca|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cauca|3|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cauca|3|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cauca|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cauca|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cauca|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cauca|1|2|0|0|No|No|Individual|SÃÂ­|0
Colombia|Cauca|1|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cauca|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cauca|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cauca|3|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cauca|3|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cauca|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cauca|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cauca|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cauca|1|2|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cauca|1|1|1|0|No|No|Individual|SÃÂ­|0
Colombia|Cauca|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cauca|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cauca|3|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cauca|3|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cauca|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cauca|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cauca|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cauca|1|2|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cauca|1|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cauca|1|1|0|0|No|No|Individual|SÃÂ­|0
Colombia|Cauca|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cauca|3|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cauca|3|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cauca|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cauca|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cauca|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cauca|1|2|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cauca|1|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cauca|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cauca|1|1|0|0|No|No|Individual|SÃÂ­|0
Colombia|Cauca|3|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cauca|3|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cauca|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cauca|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cesar|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cesar|1|2|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cesar|1|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cesar|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cesar|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cesar|3|1|0|0|No|No|Individual|SÃÂ­|0
Colombia|Cesar|3|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cesar|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cesar|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cesar|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cesar|1|2|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cesar|1|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cesar|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cesar|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cesar|3|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cesar|3|1|1|0|No|No|Individual|SÃÂ­|0
Colombia|Cesar|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cesar|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cesar|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cesar|1|2|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cesar|1|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cesar|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cesar|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cesar|3|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cesar|3|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cesar|1|1|0|0|No|No|Individual|SÃÂ­|0
Colombia|ChocÃ³|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|ChocÃ³|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|ChocÃ³|1|2|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|ChocÃ³|1|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|ChocÃ³|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|ChocÃ³|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|ChocÃ³|3|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|ChocÃ³|3|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|ChocÃ³|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|ChocÃ³|1|1|0|0|No|No|Individual|SÃÂ­|0
Colombia|ChocÃ³|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|ChocÃ³|1|2|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|ChocÃ³|1|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|ChocÃ³|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|ChocÃ³|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|ChocÃ³|3|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|ChocÃ³|3|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|ChocÃ³|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|ChocÃ³|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|ChocÃ³|1|1|0|0|No|No|Individual|SÃÂ­|0
Colombia|ChocÃ³|1|2|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|ChocÃ³|1|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|ChocÃ³|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|ChocÃ³|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|ChocÃ³|3|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|ChocÃ³|3|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|ChocÃ³|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cundinamarca|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cundinamarca|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cundinamarca|1|2|0|0|No|No|Individual|SÃÂ­|0
Colombia|Cundinamarca|1|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cundinamarca|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cundinamarca|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cundinamarca|3|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cundinamarca|3|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cundinamarca|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cundinamarca|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cundinamarca|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cundinamarca|1|2|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cundinamarca|1|1|1|0|No|No|Individual|SÃÂ­|0
Colombia|Cundinamarca|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cundinamarca|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cundinamarca|3|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cundinamarca|3|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cundinamarca|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cundinamarca|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cundinamarca|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cundinamarca|1|2|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cundinamarca|1|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cundinamarca|1|1|0|0|No|No|Individual|SÃÂ­|0
Colombia|Cundinamarca|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cundinamarca|3|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cundinamarca|3|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cundinamarca|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cundinamarca|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cundinamarca|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cundinamarca|1|2|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cundinamarca|1|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cundinamarca|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cundinamarca|1|1|0|0|No|No|Individual|SÃÂ­|0
Colombia|Cundinamarca|3|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cundinamarca|3|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cundinamarca|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cundinamarca|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cundinamarca|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cundinamarca|1|2|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cundinamarca|1|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cundinamarca|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cundinamarca|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cundinamarca|3|1|0|0|No|No|Individual|SÃÂ­|0
Colombia|Cundinamarca|3|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Cundinamarca|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|CÃ³rdoba|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|CÃ³rdoba|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|CÃ³rdoba|1|2|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|CÃ³rdoba|1|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|CÃ³rdoba|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|CÃ³rdoba|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|CÃ³rdoba|3|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|CÃ³rdoba|3|1|1|0|No|No|Individual|SÃÂ­|0
Colombia|CÃ³rdoba|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|CÃ³rdoba|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|CÃ³rdoba|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|CÃ³rdoba|1|2|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|CÃ³rdoba|1|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|CÃ³rdoba|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|CÃ³rdoba|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|CÃ³rdoba|3|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|CÃ³rdoba|3|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|CÃ³rdoba|1|1|0|0|No|No|Individual|SÃÂ­|0
Colombia|CÃ³rdoba|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|GuainÃ­a|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|GuainÃ­a|1|2|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|GuainÃ­a|1|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|GuainÃ­a|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|GuainÃ­a|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Guaviare|3|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Guaviare|3|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Guaviare|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Guaviare|1|1|0|0|No|No|Individual|SÃÂ­|0
Colombia|Guaviare|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Huila|1|2|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Huila|1|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Huila|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Huila|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Huila|3|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Huila|3|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Huila|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Huila|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Huila|1|1|0|0|No|No|Individual|SÃÂ­|0
Colombia|Huila|1|2|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Huila|1|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Huila|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Huila|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Huila|3|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Huila|3|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Huila|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Huila|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Huila|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Huila|1|2|0|0|No|No|Individual|SÃÂ­|0
Colombia|Huila|1|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Huila|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Huila|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Huila|3|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Huila|3|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Huila|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Huila|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Huila|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Huila|1|2|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Huila|1|1|1|0|No|No|Individual|SÃÂ­|0
Colombia|Huila|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Huila|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Huila|3|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Huila|3|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Huila|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Huila|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|La Guajira|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|La Guajira|1|2|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|La Guajira|1|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|La Guajira|1|1|0|0|No|No|Individual|SÃÂ­|0
Colombia|La Guajira|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|La Guajira|3|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|La Guajira|3|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|La Guajira|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|La Guajira|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|La Guajira|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|La Guajira|1|2|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|La Guajira|1|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|La Guajira|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|La Guajira|1|1|0|0|No|No|Individual|SÃÂ­|0
Colombia|La Guajira|3|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Magdalena|3|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Magdalena|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Magdalena|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Magdalena|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Magdalena|1|2|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Magdalena|1|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Magdalena|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Magdalena|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Magdalena|3|1|0|0|No|No|Individual|SÃÂ­|0
Colombia|Magdalena|3|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Magdalena|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Magdalena|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Magdalena|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Magdalena|1|2|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Magdalena|1|1|1|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Magdalena|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Magdalena|1|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
Colombia|Magdalena|3|1|0|0|Sin Especificar|Sin Especificar|Sin Especificar|Sin Especificar|1
